Tumor_Sample_Barcode	cnt	tmb
TCGA-49-4505-01A-01D-1931-08	55	1.66666666666667
TCGA-49-4506-01A-01D-1265-08	37	1.12121212121212
TCGA-49-4507-01A-01D-1265-08	54	1.63636363636364
TCGA-49-4510-01A-01D-1265-08	16	0.484848484848485
TCGA-49-4512-01A-21D-1855-08	9	0.272727272727273
TCGA-49-4514-01A-21D-1855-08	82	2.48484848484848
TCGA-49-6742-01A-11D-1855-08	72	2.18181818181818
TCGA-49-6743-01A-11D-1855-08	195	5.90909090909091
TCGA-49-6744-01A-11D-1855-08	58	1.75757575757576
TCGA-49-6745-01A-11D-1855-08	39	1.18181818181818
TCGA-49-6761-01A-31D-1945-08	77	2.33333333333333
TCGA-49-6767-01A-11D-1855-08	117	3.54545454545455
TCGA-49-AAQV-01A-11D-A397-08	20	0.606060606060606
TCGA-49-AAR0-01A-21D-A397-08	32	0.96969696969697
TCGA-49-AAR2-01A-11D-A397-08	111	3.36363636363636
TCGA-49-AAR3-01A-11D-A410-08	38	1.15151515151515
TCGA-49-AAR4-01A-12D-A410-08	148	4.48484848484848
TCGA-49-AAR9-01A-21D-A410-08	161	4.87878787878788
TCGA-49-AARE-01A-11D-A410-08	354	10.7272727272727
TCGA-49-AARN-01A-21D-A410-08	209	6.33333333333333
TCGA-49-AARO-01A-12D-A410-08	156	4.72727272727273
TCGA-49-AARQ-01A-11D-A410-08	143	4.33333333333333
TCGA-49-AARR-01A-11D-A410-08	1	0.0303030303030303
TCGA-4A-A93W-01A-11D-A36X-10	31	0.939393939393939
TCGA-4A-A93X-01A-11D-A36X-10	46	1.39393939393939
TCGA-4A-A93Y-01A-11D-A36X-10	5	0.151515151515152
TCGA-4B-A93V-01A-11D-A397-08	30	0.909090909090909
TCGA-4C-A93U-01A-11D-A397-08	15	0.454545454545455
TCGA-4E-A92E-01A-11D-A37N-09	40	1.21212121212121
TCGA-4G-AAZO-01A-12D-A417-09	13	0.393939393939394
TCGA-4G-AAZT-01A-11D-A417-09	2	0.0606060606060606
TCGA-4H-AAAK-01A-12D-A41F-09	2	0.0606060606060606
TCGA-4J-AA1J-01A-21D-A387-09	47	1.42424242424242
TCGA-4K-AA1G-01A-11D-A435-10	4	0.121212121212121
TCGA-4K-AA1H-01A-11D-A435-10	3	0.0909090909090909
TCGA-4K-AA1I-01A-11D-A435-10	1	0.0303030303030303
TCGA-4K-AAAL-01A-11D-A435-10	4	0.121212121212121
TCGA-4L-AA1F-01A-11D-A41K-08	7	0.212121212121212
TCGA-4N-A93T-01A-11D-A36X-10	21	0.636363636363636
TCGA-4P-AA8J-01A-11D-A391-08	41	1.24242424242424
TCGA-4R-AA8I-01A-11D-A382-10	336	10.1818181818182
TCGA-4T-AA8H-01A-11D-A40P-10	31	0.939393939393939
TCGA-4V-A9QI-01A-11D-A423-09	2	0.0606060606060606
TCGA-4V-A9QJ-01A-11D-A423-09	10	0.303030303030303
TCGA-4V-A9QL-01A-11D-A423-09	5	0.151515151515152
TCGA-4V-A9QM-01A-11D-A423-09	3	0.0909090909090909
TCGA-4V-A9QN-01A-11D-A423-09	2	0.0606060606060606
TCGA-4V-A9QQ-01A-11D-A423-09	10	0.303030303030303
TCGA-4V-A9QR-01A-11D-A423-09	5	0.151515151515152
TCGA-4V-A9QS-01A-11D-A423-09	2	0.0606060606060606
TCGA-4V-A9QT-01A-11D-A423-09	1	0.0303030303030303
TCGA-4V-A9QU-01A-11D-A423-09	1	0.0303030303030303
TCGA-4V-A9QW-01A-11D-A423-09	2	0.0606060606060606
TCGA-4V-A9QX-01A-11D-A423-09	5	0.151515151515152
TCGA-4W-AA9R-01A-11D-A391-08	13	0.393939393939394
TCGA-4W-AA9S-01A-11D-A391-08	11	0.333333333333333
TCGA-4W-AA9T-01A-11D-A391-08	10	0.303030303030303
TCGA-4X-A9F9-01A-11D-A423-09	4	0.121212121212121
TCGA-4X-A9FA-01A-11D-A423-09	5	0.151515151515152
TCGA-4X-A9FB-01A-11D-A423-09	1	0.0303030303030303
TCGA-4X-A9FC-01A-11D-A423-09	3	0.0909090909090909
TCGA-4X-A9FD-01A-11D-A423-09	10	0.303030303030303
TCGA-4Z-AA7M-01A-11D-A391-08	165	5
TCGA-4Z-AA7N-01A-11D-A391-08	5	0.151515151515152
TCGA-4Z-AA7O-01A-31D-A391-08	46	1.39393939393939
TCGA-4Z-AA7Q-01A-11D-A391-08	68	2.06060606060606
TCGA-4Z-AA7R-01A-11D-A391-08	110	3.33333333333333
TCGA-4Z-AA7S-01A-11D-A391-08	14	0.424242424242424
TCGA-4Z-AA7W-01A-11D-A391-08	181	5.48484848484848
TCGA-4Z-AA7Y-01A-11D-A391-08	75	2.27272727272727
TCGA-4Z-AA80-01A-11D-A391-08	108	3.27272727272727
TCGA-4Z-AA81-01A-11D-A391-08	55	1.66666666666667
TCGA-4Z-AA82-01A-11D-A391-08	24	0.727272727272727
TCGA-4Z-AA83-01A-11D-A391-08	20	0.606060606060606
TCGA-4Z-AA84-01A-11D-A391-08	126	3.81818181818182
TCGA-4Z-AA86-01A-11D-A391-08	65	1.96969696969697
TCGA-4Z-AA87-01A-11D-A391-08	59	1.78787878787879
TCGA-4Z-AA89-01A-11D-A391-08	35	1.06060606060606
TCGA-50-5044-01A-21D-1855-08	43	1.3030303030303
TCGA-50-5045-01A-01D-1625-08	80	2.42424242424242
TCGA-50-5049-01A-01D-1625-08	229	6.93939393939394
TCGA-50-5051-01A-21D-1855-08	32	0.96969696969697
TCGA-50-5055-01A-01D-1625-08	8	0.242424242424242
TCGA-50-5066-01A-01D-1625-08	11	0.333333333333333
TCGA-50-5066-02A-11D-2107-08	25	0.757575757575758
TCGA-50-5068-01A-01D-1625-08	17	0.515151515151515
TCGA-50-5072-01A-21D-1855-08	55	1.66666666666667
TCGA-50-5930-01A-11D-1753-08	347	10.5151515151515
TCGA-50-5931-01A-11D-1753-08	80	2.42424242424242
TCGA-50-5932-01A-11D-1753-08	19	0.575757575757576
TCGA-50-5933-01A-11D-1753-08	136	4.12121212121212
TCGA-50-5935-01A-11D-1753-08	25	0.757575757575758
TCGA-50-5936-01A-11D-1625-08	29	0.878787878787879
TCGA-50-5939-01A-11D-1625-08	25	0.757575757575758
TCGA-50-5941-01A-11D-1753-08	95	2.87878787878788
TCGA-50-5942-01A-21D-1753-08	10	0.303030303030303
TCGA-50-5944-01A-11D-1753-08	10	0.303030303030303
TCGA-50-5946-01A-11D-1753-08	30	0.909090909090909
TCGA-50-5946-02A-11D-2107-08	36	1.09090909090909
TCGA-50-6590-01A-12D-1855-08	242	7.33333333333333
TCGA-50-6591-01A-11D-1753-08	12	0.363636363636364
TCGA-50-6592-01A-11D-1753-08	71	2.15151515151515
TCGA-50-6593-01A-11D-1753-08	87	2.63636363636364
TCGA-50-6594-01A-11D-1753-08	153	4.63636363636364
TCGA-50-6595-01A-12D-1855-08	17	0.515151515151515
TCGA-50-6597-01A-11D-1855-08	19	0.575757575757576
TCGA-50-6673-01A-11D-1945-08	28	0.848484848484849
TCGA-50-7109-01A-11D-2036-08	68	2.06060606060606
TCGA-50-8457-01A-11D-2323-08	16	0.484848484848485
TCGA-50-8459-01A-11D-2323-08	21	0.636363636363636
TCGA-50-8460-01A-11D-2323-08	5	0.151515151515152
TCGA-51-4079-01A-01D-1458-08	117	3.54545454545455
TCGA-51-4080-01A-01D-1458-08	76	2.3030303030303
TCGA-51-4081-01A-01D-1458-08	53	1.60606060606061
TCGA-51-6867-01A-11D-2042-08	174	5.27272727272727
TCGA-52-7622-01A-11D-2122-08	80	2.42424242424242
TCGA-52-7809-01A-21D-2122-08	60	1.81818181818182
TCGA-52-7810-01A-11D-2122-08	115	3.48484848484848
TCGA-52-7811-01A-11D-2122-08	37	1.12121212121212
TCGA-52-7812-01A-11D-2122-08	81	2.45454545454545
TCGA-53-7624-01A-11D-2063-08	213	6.45454545454545
TCGA-53-7626-01A-12D-2063-08	260	7.87878787878788
TCGA-53-7813-01A-11D-2167-08	39	1.18181818181818
TCGA-53-A4EZ-01A-12D-A24P-08	138	4.18181818181818
TCGA-55-1592-01A-01D-0969-08	155	4.6969696969697
TCGA-55-1594-01A-01D-1040-01	66	2
TCGA-55-1595-01A-01D-0969-08	86	2.60606060606061
TCGA-55-1596-01A-01D-1040-01	40	1.21212121212121
TCGA-55-5899-01A-11D-1625-08	114	3.45454545454545
TCGA-55-6543-01A-11D-1753-08	4	0.121212121212121
TCGA-55-6642-01A-11D-1855-08	37	1.12121212121212
TCGA-55-6712-01A-11D-1855-08	35	1.06060606060606
TCGA-55-6968-01A-11D-1945-08	151	4.57575757575758
TCGA-55-6969-01A-11D-1945-08	148	4.48484848484848
TCGA-55-6970-01A-11D-1945-08	45	1.36363636363636
TCGA-55-6971-01A-11D-1945-08	59	1.78787878787879
TCGA-55-6972-01A-11D-1945-08	83	2.51515151515152
TCGA-55-6975-01A-11D-1945-08	25	0.757575757575758
TCGA-55-6978-01A-11D-1945-08	16	0.484848484848485
TCGA-55-6979-01A-11D-1945-08	163	4.93939393939394
TCGA-55-6980-01A-11D-1945-08	5	0.151515151515152
TCGA-55-6981-01A-11D-1945-08	51	1.54545454545455
TCGA-55-6982-01A-11D-1945-08	63	1.90909090909091
TCGA-55-6983-01A-11D-1945-08	31	0.939393939393939
TCGA-55-6984-01A-11D-1945-08	5	0.151515151515152
TCGA-55-6985-01A-11D-1945-08	112	3.39393939393939
TCGA-55-6986-01A-11D-1945-08	10	0.303030303030303
TCGA-55-6987-01A-11D-1945-08	61	1.84848484848485
TCGA-55-7227-01A-11D-2036-08	47	1.42424242424242
TCGA-55-7281-01A-11D-2036-08	13	0.393939393939394
TCGA-55-7283-01A-11D-2036-08	2	0.0606060606060606
TCGA-55-7284-01B-11D-2238-08	11	0.333333333333333
TCGA-55-7570-01A-11D-2036-08	2	0.0606060606060606
TCGA-55-7573-01A-11D-2036-08	14	0.424242424242424
TCGA-55-7576-01A-11D-2063-08	7	0.212121212121212
TCGA-55-7724-01A-11D-2167-08	64	1.93939393939394
TCGA-55-7725-01A-11D-2167-08	32	0.96969696969697
TCGA-55-7726-01A-11D-2167-08	28	0.848484848484849
TCGA-55-7727-01A-11D-2167-08	68	2.06060606060606
TCGA-55-7728-01A-11D-2184-08	20	0.606060606060606
TCGA-55-7815-01A-11D-2167-08	45	1.36363636363636
TCGA-55-7816-01A-11D-2167-08	1	0.0303030303030303
TCGA-55-7903-01A-11D-2167-08	38	1.15151515151515
TCGA-55-7907-01A-11D-2167-08	305	9.24242424242424
TCGA-55-7910-01A-11D-2167-08	88	2.66666666666667
TCGA-55-7911-01A-11D-2167-08	67	2.03030303030303
TCGA-55-7913-01B-11D-2238-08	95	2.87878787878788
TCGA-55-7914-01A-11D-2167-08	36	1.09090909090909
TCGA-55-7994-01A-11D-2184-08	414	12.5454545454545
TCGA-55-7995-01A-11D-2184-08	222	6.72727272727273
TCGA-55-8085-01A-11D-2238-08	61	1.84848484848485
TCGA-55-8087-01A-11D-2238-08	11	0.333333333333333
TCGA-55-8089-01A-11D-2238-08	324	9.81818181818182
TCGA-55-8090-01A-11D-2238-08	23	0.696969696969697
TCGA-55-8091-01A-11D-2238-08	5	0.151515151515152
TCGA-55-8092-01A-11D-2238-08	147	4.45454545454545
TCGA-55-8094-01A-11D-2238-08	121	3.66666666666667
TCGA-55-8096-01A-11D-2238-08	38	1.15151515151515
TCGA-55-8097-01A-11D-2238-08	28	0.848484848484849
TCGA-55-8203-01A-11D-2238-08	105	3.18181818181818
TCGA-55-8204-01A-11D-2238-08	70	2.12121212121212
TCGA-55-8205-01A-11D-2238-08	171	5.18181818181818
TCGA-55-8206-01A-11D-2238-08	12	0.363636363636364
TCGA-55-8207-01A-11D-2238-08	88	2.66666666666667
TCGA-55-8208-01A-11D-2238-08	84	2.54545454545455
TCGA-55-8299-01A-11D-2284-08	1	0.0303030303030303
TCGA-55-8301-01A-11D-2284-08	72	2.18181818181818
TCGA-55-8302-01A-11D-2323-08	168	5.09090909090909
TCGA-55-8505-01A-11D-2393-08	9	0.272727272727273
TCGA-55-8506-01A-11D-2393-08	460	13.9393939393939
TCGA-55-8507-01A-11D-2393-08	252	7.63636363636364
TCGA-55-8508-01A-11D-2393-08	46	1.39393939393939
TCGA-55-8510-01A-11D-2393-08	89	2.6969696969697
TCGA-55-8511-01A-11D-2393-08	143	4.33333333333333
TCGA-55-8512-01A-11D-2393-08	8	0.242424242424242
TCGA-55-8513-01A-11D-2393-08	1	0.0303030303030303
TCGA-55-8514-01A-11D-2393-08	72	2.18181818181818
TCGA-55-8614-01A-11D-2393-08	66	2
TCGA-55-8615-01A-11D-2393-08	23	0.696969696969697
TCGA-55-8616-01A-11D-2393-08	128	3.87878787878788
TCGA-55-8619-01A-11D-2393-08	4	0.121212121212121
TCGA-55-8620-01A-11D-2393-08	132	4
TCGA-55-8621-01A-11D-2393-08	10	0.303030303030303
TCGA-55-A48X-01A-11D-A24D-08	122	3.6969696969697
TCGA-55-A48Y-01A-11D-A24D-08	111	3.36363636363636
TCGA-55-A48Z-01A-12D-A24P-08	14	0.424242424242424
TCGA-55-A490-01A-11D-A24D-08	321	9.72727272727273
TCGA-55-A491-01A-11D-A24D-08	85	2.57575757575758
TCGA-55-A492-01A-11D-A24D-08	73	2.21212121212121
TCGA-55-A493-01A-11D-A24D-08	67	2.03030303030303
TCGA-55-A494-01A-11D-A24P-08	54	1.63636363636364
TCGA-55-A4DF-01A-11D-A24D-08	213	6.45454545454545
TCGA-55-A4DG-01A-11D-A24D-08	182	5.51515151515152
TCGA-55-A57B-01A-12D-A397-08	12	0.363636363636364
TCGA-56-1622-01A-01D-1521-08	48	1.45454545454545
TCGA-56-5897-01A-11D-1632-08	26	0.787878787878788
TCGA-56-5898-01A-11D-1632-08	45	1.36363636363636
TCGA-56-6545-01A-11D-1817-08	82	2.48484848484848
TCGA-56-6546-01A-11D-1817-08	85	2.57575757575758
TCGA-56-7221-01A-11D-2042-08	71	2.15151515151515
TCGA-56-7222-01A-11D-2042-08	17	0.515151515151515
TCGA-56-7223-01A-11D-2042-08	68	2.06060606060606
TCGA-56-7579-01A-11D-2042-08	4	0.121212121212121
TCGA-56-7580-01A-11D-2042-08	4	0.121212121212121
TCGA-56-7582-01A-11D-2042-08	2	0.0606060606060606
TCGA-56-7730-01A-11D-2122-08	98	2.96969696969697
TCGA-56-7731-01A-11D-2122-08	5	0.151515151515152
TCGA-56-7823-01B-11D-2244-08	63	1.90909090909091
TCGA-56-8082-01A-11D-2244-08	68	2.06060606060606
TCGA-56-8083-01A-11D-2244-08	47	1.42424242424242
TCGA-56-8201-01A-11D-2244-08	47	1.42424242424242
TCGA-56-8304-01A-11D-2323-08	70	2.12121212121212
TCGA-56-8305-01A-11D-2293-08	100	3.03030303030303
TCGA-56-8307-01A-11D-2293-08	96	2.90909090909091
TCGA-56-8308-01A-11D-2293-08	89	2.6969696969697
TCGA-56-8309-01A-11D-2293-08	38	1.15151515151515
TCGA-56-8503-01A-11D-2395-08	40	1.21212121212121
TCGA-56-8504-01A-11D-2395-08	5	0.151515151515152
TCGA-56-8622-01A-11D-2395-08	4	0.121212121212121
TCGA-56-8625-01A-11D-2395-08	20	0.606060606060606
TCGA-56-8626-01A-11D-2395-08	68	2.06060606060606
TCGA-56-8628-01A-11D-2395-08	16	0.484848484848485
TCGA-56-8629-01A-11D-2395-08	2	0.0606060606060606
TCGA-56-A49D-01A-11D-A24D-08	77	2.33333333333333
TCGA-56-A4BW-01A-11D-A24D-08	64	1.93939393939394
TCGA-56-A4BY-01A-11D-A24D-08	38	1.15151515151515
TCGA-56-A4ZJ-01A-11D-A25L-08	36	1.09090909090909
TCGA-56-A4ZK-01A-11D-A25L-08	62	1.87878787878788
TCGA-56-A5DS-01A-11D-A27K-08	53	1.60606060606061
TCGA-56-A62T-01A-11D-A401-08	131	3.96969696969697
TCGA-57-1586-01A-02W-0633-09	3	0.0909090909090909
TCGA-57-1992-01A-01W-0699-08	45	1.36363636363636
TCGA-57-1993-01A-01W-0699-08	28	0.848484848484849
TCGA-57-1994-01A-01W-0894-08	17	0.515151515151515
TCGA-58-8386-01A-11D-2293-08	73	2.21212121212121
TCGA-58-8387-01A-11D-2293-08	52	1.57575757575758
TCGA-58-8388-01A-11D-2323-08	48	1.45454545454545
TCGA-58-8391-01A-11D-2323-08	99	3
TCGA-58-8393-01A-11D-2323-08	73	2.21212121212121
TCGA-58-A46J-01A-11D-A24D-08	49	1.48484848484848
TCGA-58-A46K-01A-11D-A24D-08	28	0.848484848484849
TCGA-58-A46L-01A-11D-A24D-08	55	1.66666666666667
TCGA-58-A46M-01A-11D-A24D-08	97	2.93939393939394
TCGA-58-A46N-01A-11D-A24D-08	48	1.45454545454545
TCGA-59-2348-01A-01W-0799-08	22	0.666666666666667
TCGA-59-2349-01A-01W-0799-08	153	4.63636363636364
TCGA-59-2350-01A-01W-0799-08	7	0.212121212121212
TCGA-59-2351-01A-01W-0799-08	28	0.848484848484849
TCGA-59-2352-01A-01W-0799-08	27	0.818181818181818
TCGA-59-2354-01A-01W-0799-08	15	0.454545454545455
TCGA-59-2355-01A-01W-0799-08	2	0.0606060606060606
TCGA-59-2363-01A-01W-0799-08	18	0.545454545454545
TCGA-59-2372-01A-01D-1526-09	23	0.696969696969697
TCGA-59-A5PD-01A-11D-A403-09	51	1.54545454545455
TCGA-5B-A90C-01A-11D-A37N-09	16	0.484848484848485
TCGA-5C-A9VG-01A-11D-A36X-10	50	1.51515151515152
TCGA-5C-A9VH-01A-11D-A36X-10	33	1
TCGA-5C-AAPD-01A-21D-A38X-10	28	0.848484848484849
TCGA-5G-A9ZZ-01A-31D-A423-09	3	0.0909090909090909
TCGA-5K-AAAP-01A-11D-A423-09	8	0.242424242424242
TCGA-5L-AAT0-01A-12D-A41F-09	47	1.42424242424242
TCGA-5L-AAT1-01A-12D-A41F-09	357	10.8181818181818
TCGA-5M-AAT4-01A-11D-A40P-10	51	1.54545454545455
TCGA-5M-AAT5-01A-21D-A40P-10	19	0.575757575757576
TCGA-5M-AAT6-01A-11D-A40P-10	523	15.8484848484848
TCGA-5M-AATA-01A-31D-A40P-10	27	0.818181818181818
TCGA-5M-AATE-01A-11D-A40P-10	40	1.21212121212121
TCGA-5N-A9KI-01A-31D-A42E-08	35	1.06060606060606
TCGA-5N-A9KM-01A-11D-A42E-08	57	1.72727272727273
TCGA-5P-A9JU-01A-11D-A42J-10	29	0.878787878787879
TCGA-5P-A9JV-01A-12D-A42J-10	21	0.636363636363636
TCGA-5P-A9JW-01A-11D-A42J-10	26	0.787878787878788
TCGA-5P-A9JY-01A-11D-A42J-10	32	0.96969696969697
TCGA-5P-A9JZ-01A-11D-A42J-10	21	0.636363636363636
TCGA-5P-A9K0-01A-11D-A42J-10	27	0.818181818181818
TCGA-5P-A9K2-01A-11D-A42J-10	25	0.757575757575758
TCGA-5P-A9K3-01A-11D-A42J-10	31	0.939393939393939
TCGA-5P-A9K6-01A-11D-A42J-10	16	0.484848484848485
TCGA-5P-A9K8-01A-11D-A42J-10	5	0.151515151515152
TCGA-5P-A9KA-01A-11D-A42J-10	33	1
TCGA-5P-A9KC-01A-11D-A42J-10	29	0.878787878787879
TCGA-5P-A9KE-01A-11D-A42J-10	25	0.757575757575758
TCGA-5P-A9KH-01A-11D-A42J-10	5	0.151515151515152
TCGA-5R-AA1C-01A-11D-A40R-10	35	1.06060606060606
TCGA-5R-AA1D-01A-11D-A382-10	5	0.151515151515152
TCGA-5R-AAAM-01A-12D-A40R-10	24	0.727272727272727
TCGA-5S-A9Q8-01A-11D-A403-09	5	0.151515151515152
TCGA-5T-A9QA-01A-11D-A41F-09	19	0.575757575757576
TCGA-5U-AB0D-01A-11D-A423-09	9	0.272727272727273
TCGA-5U-AB0E-01A-11D-A423-09	3	0.0909090909090909
TCGA-5U-AB0F-01A-11D-A423-09	5	0.151515151515152
TCGA-5V-A9RR-01A-11D-A423-09	2	0.0606060606060606
TCGA-5X-AA5U-01A-11D-A403-09	10	0.303030303030303
TCGA-60-2695-01A-01D-1522-08	51	1.54545454545455
TCGA-60-2697-01A-11D-2122-08	3	0.0909090909090909
TCGA-60-2698-01A-01D-1522-08	281	8.51515151515152
TCGA-60-2703-01A-11D-2042-08	83	2.51515151515152
TCGA-60-2704-01A-11D-2042-08	49	1.48484848484848
TCGA-60-2707-01A-01D-1522-08	17	0.515151515151515
TCGA-60-2708-01A-01D-1522-08	68	2.06060606060606
TCGA-60-2709-01A-21D-1817-08	41	1.24242424242424
TCGA-60-2710-01A-01D-1522-08	48	1.45454545454545
TCGA-60-2711-01A-01D-1522-08	28	0.848484848484849
TCGA-60-2712-01A-01D-1522-08	21	0.636363636363636
TCGA-60-2713-01A-01D-1522-08	64	1.93939393939394
TCGA-60-2714-01A-01D-1522-08	239	7.24242424242424
TCGA-60-2715-01A-01D-1522-08	34	1.03030303030303
TCGA-60-2716-01A-01D-1522-08	1	0.0303030303030303
TCGA-60-2719-01A-01D-1522-08	47	1.42424242424242
TCGA-60-2720-01A-01D-1522-08	137	4.15151515151515
TCGA-60-2721-01A-01D-1522-08	59	1.78787878787879
TCGA-60-2722-01A-01D-1522-08	71	2.15151515151515
TCGA-60-2723-01A-01D-1522-08	79	2.39393939393939
TCGA-60-2724-01A-01D-1522-08	107	3.24242424242424
TCGA-60-2725-01A-01D-1267-08	41	1.24242424242424
TCGA-60-2726-01A-01D-1522-08	82	2.48484848484848
TCGA-61-1722-01A-01D-1556-09	23	0.696969696969697
TCGA-61-1725-01A-01W-0639-09	17	0.515151515151515
TCGA-61-1727-01A-01W-0639-09	47	1.42424242424242
TCGA-61-1728-01A-01W-0699-08	19	0.575757575757576
TCGA-61-1730-01A-01W-0639-09	14	0.424242424242424
TCGA-61-1733-01A-01W-0639-09	10	0.303030303030303
TCGA-61-1736-01B-01W-0722-08	14	0.424242424242424
TCGA-61-1737-01A-01W-0639-09	28	0.848484848484849
TCGA-61-1738-01A-01W-0639-09	16	0.484848484848485
TCGA-61-1740-01A-01W-0639-09	52	1.57575757575758
TCGA-61-1741-01A-02W-0639-09	8	0.242424242424242
TCGA-61-1895-01A-01W-0639-09	28	0.848484848484849
TCGA-61-1899-01A-01W-0639-09	20	0.606060606060606
TCGA-61-1900-01A-01W-0639-09	15	0.454545454545455
TCGA-61-1901-01A-01W-0639-09	16	0.484848484848485
TCGA-61-1903-01A-01W-0639-09	16	0.484848484848485
TCGA-61-1904-01A-01W-0639-09	35	1.06060606060606
TCGA-61-1906-01A-01W-0639-09	11	0.333333333333333
TCGA-61-1907-01A-01W-0639-09	37	1.12121212121212
TCGA-61-1910-01A-01W-0639-09	24	0.727272727272727
TCGA-61-1911-01A-01W-0639-09	13	0.393939393939394
TCGA-61-1913-01A-01W-0639-09	7	0.212121212121212
TCGA-61-1914-01A-01W-0639-09	40	1.21212121212121
TCGA-61-1915-01A-01W-0639-09	30	0.909090909090909
TCGA-61-1919-01A-01W-0699-08	21	0.636363636363636
TCGA-61-1995-01A-01W-0722-08	9	0.272727272727273
TCGA-61-1998-01A-01W-0722-08	56	1.6969696969697
TCGA-61-2000-01A-01W-0722-08	10	0.303030303030303
TCGA-61-2002-01A-01W-0722-08	14	0.424242424242424
TCGA-61-2003-01A-01W-0722-08	32	0.96969696969697
TCGA-61-2008-01A-02W-0722-08	21	0.636363636363636
TCGA-61-2009-01A-01W-0722-08	27	0.818181818181818
TCGA-61-2012-01A-01W-0722-08	36	1.09090909090909
TCGA-61-2016-01A-01W-0722-08	9	0.272727272727273
TCGA-61-2018-01A-01W-0722-08	23	0.696969696969697
TCGA-61-2087-01A-01W-0722-08	27	0.818181818181818
TCGA-61-2088-01A-01W-0722-08	7	0.212121212121212
TCGA-61-2092-01A-01W-0722-08	15	0.454545454545455
TCGA-61-2094-01A-01W-0722-08	17	0.515151515151515
TCGA-61-2095-01A-01W-0722-08	60	1.81818181818182
TCGA-61-2096-01A-01W-0722-08	28	0.848484848484849
TCGA-61-2101-01A-01W-0722-08	10	0.303030303030303
TCGA-61-2102-01A-01W-0722-08	21	0.636363636363636
TCGA-61-2104-01A-01W-0722-08	17	0.515151515151515
TCGA-61-2109-01A-01W-0722-08	24	0.727272727272727
TCGA-61-2110-01A-01W-0722-08	18	0.545454545454545
TCGA-61-2111-01A-01W-0722-08	29	0.878787878787879
TCGA-61-2113-01A-01W-0722-08	69	2.09090909090909
TCGA-61-2610-02A-01W-1092-09	28	0.848484848484849
TCGA-61-2611-02A-01W-1092-09	21	0.636363636363636
TCGA-61-2612-01A-01W-1092-09	11	0.333333333333333
TCGA-61-2613-01A-01W-1092-09	18	0.545454545454545
TCGA-61-2614-01A-01W-1092-09	15	0.454545454545455
TCGA-62-8394-01A-11D-2323-08	38	1.15151515151515
TCGA-62-8395-01A-11D-2323-08	19	0.575757575757576
TCGA-62-8397-01A-11D-2323-08	9	0.272727272727273
TCGA-62-8398-01A-11D-2323-08	24	0.727272727272727
TCGA-62-8399-01A-21D-2323-08	144	4.36363636363636
TCGA-62-8402-01A-11D-2323-08	9	0.272727272727273
TCGA-62-A46O-01A-11D-A24D-08	232	7.03030303030303
TCGA-62-A46P-01A-11D-A24D-08	75	2.27272727272727
TCGA-62-A46R-01A-11D-A24D-08	53	1.60606060606061
TCGA-62-A46S-01A-11D-A24D-08	29	0.878787878787879
TCGA-62-A46U-01A-11D-A24D-08	14	0.424242424242424
TCGA-62-A46V-01A-11D-A24D-08	10	0.303030303030303
TCGA-62-A46Y-01A-11D-A24D-08	9	0.272727272727273
TCGA-62-A470-01A-11D-A24D-08	34	1.03030303030303
TCGA-62-A471-01A-12D-A24D-08	29	0.878787878787879
TCGA-62-A472-01A-11D-A24D-08	20	0.606060606060606
TCGA-63-5128-01A-01D-1441-08	90	2.72727272727273
TCGA-63-5131-01A-01D-1441-08	89	2.6969696969697
TCGA-63-6202-01A-11D-1817-08	77	2.33333333333333
TCGA-63-7020-01A-11D-1945-08	55	1.66666666666667
TCGA-63-7021-01A-11D-1945-08	80	2.42424242424242
TCGA-63-7022-01A-11D-1945-08	50	1.51515151515152
TCGA-63-7023-01A-11D-1945-08	28	0.848484848484849
TCGA-63-A5M9-01A-11D-A26M-08	33	1
TCGA-63-A5MB-01A-11D-A26M-08	111	3.36363636363636
TCGA-63-A5MG-01A-12D-A27K-08	29	0.878787878787879
TCGA-63-A5MH-01A-12D-A27K-08	61	1.84848484848485
TCGA-63-A5MI-01A-12D-A27K-08	56	1.6969696969697
TCGA-63-A5MJ-01A-11D-A27K-08	45	1.36363636363636
TCGA-63-A5ML-01A-31D-A27K-08	71	2.15151515151515
TCGA-63-A5MM-01A-11D-A26M-08	282	8.54545454545454
TCGA-63-A5MN-01A-22D-A27K-08	11	0.333333333333333
TCGA-63-A5MP-01A-11D-A26M-08	47	1.42424242424242
TCGA-63-A5MR-01A-31D-A27K-08	42	1.27272727272727
TCGA-63-A5MS-01A-11D-A26M-08	110	3.33333333333333
TCGA-63-A5MT-01A-21D-A26M-08	66	2
TCGA-63-A5MU-01A-11D-A26M-08	63	1.90909090909091
TCGA-63-A5MV-01A-21D-A26M-08	24	0.727272727272727
TCGA-63-A5MW-01A-11D-A26M-08	117	3.54545454545455
TCGA-63-A5MY-01A-11D-A26M-08	51	1.54545454545455
TCGA-64-1676-01A-01D-0969-08	153	4.63636363636364
TCGA-64-1677-01A-01W-0928-08	58	1.75757575757576
TCGA-64-1679-01A-21D-2063-08	149	4.51515151515152
TCGA-64-1680-01A-02D-0969-08	13	0.393939393939394
TCGA-64-1681-01A-11D-2063-08	22	0.666666666666667
TCGA-64-5774-01A-01D-1625-08	28	0.848484848484849
TCGA-64-5775-01A-01D-1625-08	113	3.42424242424242
